x,y,z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z
58.617294,556.331116,1754.241943,-77.319359,258.04068,1127.248901,-9.635707,201.653061,1404.009033,-188.338608,168.001602,1362.372192
51.645226,555.791016,1751.190308,-76.620422,258.066833,1127.31665,-9.042235,201.422638,1403.842651,-187.90004,168.353394,1362.504028
43.946243,555.133423,1747.709351,-75.828003,258.121826,1127.43457,-8.37906,201.166595,1403.658936,-187.554398,168.724609,1362.527222
35.929153,553.98645,1743.936646,-74.924416,258.190765,1127.619507,-7.727807,201.049484,1403.482422,-186.92244,169.198761,1362.812988
27.56403,552.64447,1739.729126,-74.061623,258.169403,1127.670044,-7.035082,200.905167,1403.301514,-186.398102,169.66777,1362.966553
18.531916,551.05719,1735.181396,-73.114532,258.220642,1127.736572,-6.282056,200.663986,1403.069336,-185.782028,170.180054,1363.145386
9.185603,549.220581,1730.118164,-72.090927,258.244904,1127.848511,-5.43852,200.363052,1402.778564,-185.118851,170.697342,1363.333008
-0.381716,546.73999,1724.6604,-71.068748,258.334167,1128.033936,-4.687797,200.181534,1402.54541,-184.455231,171.220474,1363.499878
-9.811293,544.380493,1718.759766,-70.077377,258.38324,1128.140991,-3.757399,200.109741,1402.360352,-183.896957,171.797318,1363.58606
-19.076149,541.771545,1712.316162,-69.047562,258.486725,1128.243164,-2.856371,199.922028,1402.17627,-183.034683,172.358337,1363.89563
-27.824968,538.748474,1705.252319,-68.042099,258.542725,1128.356934,-2.070265,199.763931,1401.979614,-182.310165,172.92543,1364.101563
-36.597179,535.557678,1697.777222,-67.078949,258.67923,1128.497437,-1.23396,199.535583,1401.857666,-181.746368,173.982071,1364.446045
-45.067093,532.208801,1689.641235,-66.079979,258.779724,1128.536255,-0.187512,199.137253,1401.434937,-181.079102,174.148239,1364.372437
-53.262123,528.565186,1681.081421,-65.061234,258.909546,1128.619263,0.68478,198.48558,1401.257446,-180.276871,174.751602,1364.531982
-61.205189,525.040161,1671.819824,-64.152588,259.080139,1128.692627,1.650996,197.763428,1400.744141,-179.884567,175.629135,1364.880127
-68.814674,521.335449,1661.996826,-63.227207,259.269623,1128.758545,2.316804,197.423889,1399.928467,-178.987335,176.302704,1364.901245
-76.090935,517.529907,1651.6698,-62.517666,259.378906,1128.596558,3.121229,196.676285,1398.401855,-178.935303,176.998428,1365.301514
-83.134605,513.614258,1640.824219,-61.517635,259.725128,1128.887085,5.139598,195.81572,1398.567017,-178.34433,177.556885,1365.269165
-89.606987,509.816589,1629.396362,-60.55341,259.967163,1129.139526,5.716603,195.729462,1398.372681,-177.841171,178.187561,1365.140259
-95.695679,505.931152,1617.491333,-59.775913,260.191681,1129.215698,6.457802,195.310913,1397.944336,-177.002304,178.620773,1365.432861
-101.261024,502.151855,1605.028442,-59.227863,260.262207,1128.966431,7.756745,194.730606,1396.954834,-176.877319,179.480118,1365.301758
-106.705688,498.133545,1592.172729,-58.3433,260.646606,1129.280273,7.940686,194.137009,1396.169556,-176.673157,180.100174,1365.343872
-111.677879,494.301514,1578.995605,-57.727982,260.820374,1129.329834,8.303635,193.513474,1395.831421,-175.678894,180.296844,1364.721924
-115.824028,490.668823,1565.405273,-57.17384,261.018158,1129.396362,8.519159,193.319977,1395.240845,-176.298508,181.290665,1365.464966
-119.283974,487.384094,1551.466675,-56.663483,261.299805,1129.427856,8.156533,193.374359,1395.787476,-175.835114,181.681549,1365.115845
-122.083794,484.428833,1537.573608,-56.207272,261.596527,1129.438721,8.620127,192.866165,1395.043701,-175.417694,181.958038,1364.871582
-123.922173,481.521515,1523.622681,-56.088383,261.474915,1129.311279,8.74265,193.030594,1395.167236,-175.053406,182.272919,1364.649048
-125.027359,479.033783,1509.037598,-55.478966,261.732056,1129.652466,8.362034,193.916367,1395.33252,-174.885925,182.576553,1364.053223
