x,y,z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z
104.265144,603.181091,1139.033447,-110.788879,355.707184,1123.974121,-36.128201,302.427582,1380.177368,-222.540115,292.482758,1358.177124
107.803078,612.079956,1139.14209,-110.4646,355.493591,1124.138916,-36.28965,301.613953,1380.12085,-223.091766,292.617035,1358.579102
111.09082,621.21521,1140.515991,-110.176689,355.305084,1124.289429,-36.475677,300.749939,1380.246582,-223.285278,292.431702,1358.628906
114.216034,630.534851,1143.270752,-109.940445,355.122345,1124.439209,-36.640293,299.817566,1380.324951,-223.656097,292.413727,1358.970459
117.419647,639.85968,1147.504639,-109.750542,354.918243,1124.591431,-36.65062,299.03186,1380.568115,-223.796951,292.253082,1359.06189
120.26857,649.468445,1153.283203,-109.58802,354.684631,1124.764282,-36.825176,298.034027,1380.401855,-223.927658,292.093323,1359.170166
123.459724,658.993042,1160.47937,-109.463463,354.431488,1124.950317,-36.173656,297.130249,1379.68811,-224.075989,291.9375,1359.334961
126.920151,668.28894,1168.988647,-109.390739,354.223114,1125.119995,-36.589245,296.536926,1380.009888,-224.232254,291.771729,1359.534668
130.256226,677.461243,1178.755737,-109.380569,353.998688,1125.266235,-36.689648,295.926666,1379.907715,-224.40683,291.606323,1359.756958
133.482788,686.287659,1189.456177,-109.401619,353.758759,1125.38916,-36.714481,295.264893,1379.790649,-224.565506,291.441223,1359.968506
136.437866,694.706421,1201.026001,-109.526459,353.425507,1125.447754,-37.179729,294.721924,1380.143433,-224.752655,291.261169,1360.174072
138.999817,702.49469,1213.258179,-109.673615,353.216827,1125.542114,-37.240055,294.081177,1379.887817,-224.9496,291.075928,1360.362427
140.883041,710.180542,1226.738281,-109.85849,353.0289,1125.626465,-37.570278,293.910492,1380.148438,-225.165085,290.887085,1360.538208
142.224274,717.110413,1240.639893,-110.215134,352.804382,1125.545044,-37.774216,293.59549,1380.134644,-225.399857,290.666718,1360.704834
142.794952,723.473938,1255.310181,-110.247177,352.712463,1125.944092,-37.990627,293.333282,1380.152588,-225.656631,290.439972,1360.872925
143.08342,729.339966,1270.670532,-110.539001,352.518402,1126.005737,-38.39481,292.904572,1380.178345,-225.585007,289.947357,1361.012451
143.076828,734.326111,1285.931885,-110.861244,352.313507,1126.061035,-38.717121,292.807129,1380.321655,-226.14592,290.000122,1361.213989
142.679535,738.860107,1301.765381,-111.282982,352.165314,1125.996948,-38.939358,292.768768,1380.416138,-226.377777,289.758514,1361.360352
142.249847,742.828857,1318.120728,-111.860405,352.16806,1126.416504,-39.181004,292.804504,1380.548706,-226.583527,289.492371,1361.502563
141.359604,746.138611,1334.370972,-112.445641,351.973328,1126.440186,-39.622204,292.402039,1380.179932,-226.799957,289.250702,1361.648804
140.243988,748.635803,1350.640381,-112.731941,351.572632,1126.368164,-39.92453,292.652893,1380.425537,-226.999771,288.942139,1361.702759
139.305435,750.389587,1367.135864,-113.233124,351.852966,1127.575806,-40.466564,292.919525,1380.810181,-227.202866,288.658539,1361.735352
138.111084,751.257629,1383.46106,-113.825249,351.719055,1127.193115,-40.734264,293.230896,1380.940918,-227.104584,288.132416,1361.708374
136.812927,751.319336,1399.65686,-114.154823,351.879547,1127.738281,-40.772633,293.788086,1380.626221,-227.334961,287.890747,1361.696899
134.722321,750.629211,1415.657471,-114.810516,352.276642,1128.081055,-41.339104,294.411346,1381.821167,-227.543518,287.663147,1361.642944
132.944565,749.060974,1431.446899,-115.322899,351.720154,1127.438843,-41.794842,294.429169,1381.417847,-227.728043,287.498718,1361.594727
130.863968,746.617065,1446.790527,-115.806297,351.566925,1127.478271,-42.059868,294.938995,1382.063477,-227.649948,286.868958,1361.203979
128.47847,743.623596,1461.844604,-116.492401,351.860352,1127.849976,-42.273819,295.304718,1382.23938,-228.072754,287.155792,1361.171021
126.264732,739.655518,1476.381226,-117.15065,351.97525,1128.066284,-42.499897,295.599854,1382.143066,-228.188538,286.984863,1361.093628
123.634796,734.891968,1489.851196,-117.646721,352.112366,1127.899902,-42.577141,296.020996,1382.586548,-228.294128,286.852692,1361.046875
120.767433,729.197327,1502.814575,-117.850403,353.292969,1128.949951,-42.66431,296.516144,1382.862793,-228.36998,286.722443,1360.99353
117.39006,722.91333,1514.738037,-118.126968,352.021851,1127.903442,-42.840584,296.766907,1382.871826,-228.432297,286.600525,1360.925781
114.028107,715.852356,1525.693237,-118.400604,352.097351,1127.888794,-43.038921,297.129791,1382.734741,-228.476166,286.479797,1360.855469
110.212608,707.727478,1536.247925,-118.673264,352.171112,1127.828369,-42.841171,297.754608,1383.126343,-228.53656,286.397095,1360.804321
106.368599,699.265137,1545.859009,-118.878128,353.081635,1128.325317,-43.101257,298.076294,1383.176636,-228.557297,286.305115,1360.733521
102.278877,690.200928,1554.421265,-119.282272,352.299377,1127.714355,-43.404781,298.367981,1382.911133,-228.581238,286.210297,1360.650391
98.214729,680.418457,1562.113159,-119.586235,352.384521,1127.724487,-43.109123,299.006592,1383.244141,-228.571213,286.308014,1360.416382
94.283066,670.616455,1568.798828,-119.86692,352.472351,1127.730225,-43.779232,298.79953,1383.060913,-228.698853,286.323425,1360.400757
90.294945,660.203247,1574.144531,-120.140778,352.63205,1127.790039,-43.454235,299.508972,1382.848145,-228.605453,286.179413,1360.220215
86.230469,649.659973,1578.514648,-120.382782,352.763824,1127.83313,-43.623398,299.951385,1382.817993,-228.758545,286.189026,1360.25708
81.926811,638.769043,1581.940796,-120.602585,352.880707,1127.828491,-43.612389,300.420349,1382.637573,-228.749786,286.14209,1360.076538
77.991386,627.695679,1584.248657,-120.77314,352.936493,1127.765747,-43.264507,300.876678,1383.034546,-228.827515,285.744232,1360.128296
73.922302,616.558655,1585.457642,-120.92907,352.97702,1127.714111,-42.978722,301.283051,1382.498535,-229.012283,285.843018,1360.219482
69.630753,605.500305,1585.638062,-121.103157,352.98056,1127.645508,-43.159576,301.101013,1382.458984,-228.895599,285.515076,1359.897095
65.475723,594.440613,1584.818237,-121.276169,352.993195,1127.585938,-43.14254,301.283447,1382.508057,-228.913284,285.381989,1359.742798
61.173412,583.280151,1583.015381,-121.435471,353.024841,1127.551025,-43.669048,302.360291,1383.043701,-228.904266,285.210938,1359.534546
56.838223,572.435242,1580.197754,-121.590683,353.066986,1127.526001,-44.305164,302.686707,1382.424316,-228.913315,285.039001,1359.351074
52.65242,561.61145,1576.335449,-121.750435,353.096039,1127.467896,-42.346539,302.415375,1380.957031,-228.939484,284.882721,1359.173828
48.422455,551.161133,1571.717041,-121.928383,353.159576,1127.43396,-42.381317,302.638245,1380.514282,-229.100891,284.8479,1359.019165
44.2892,541.193665,1566.142944,-122.119728,353.228638,1127.396729,-42.323704,303.134369,1380.609619,-229.078613,284.592377,1358.789185
40.148331,531.628662,1559.635986,-122.339409,353.327698,1127.40979,-42.438744,303.293152,1380.40332,-228.883438,284.309906,1358.369995
35.866817,522.596436,1552.306396,-122.564766,353.427673,1127.432007,-43.656338,304.100128,1380.680542,-228.878128,284.351624,1357.973633
31.914555,513.673401,1544.515869,-122.781738,353.519531,1127.446655,-43.709831,304.52533,1380.949341,-228.937363,283.865997,1357.929321
27.532255,505.55246,1535.591431,-122.95813,353.593872,1127.410645,-43.168407,304.907257,1380.127808,-228.83374,283.596771,1357.61084
23.168306,498.079529,1525.861206,-123.141266,353.68515,1127.3479,-43.013176,305.489777,1380.162598,-228.871872,283.364929,1357.450195
18.595268,491.293732,1515.973999,-123.322121,353.793732,1127.281006,-43.643639,305.837372,1379.890747,-228.933167,283.181519,1357.323975
13.947939,485.094635,1505.117676,-123.477203,353.886749,1127.199585,-43.862129,306.407257,1379.788818,-228.995239,282.980042,1357.189819
9.454097,479.701019,1493.761597,-121.965134,352.703644,1124.782715,-43.200607,306.404663,1379.115845,-229.036865,282.766357,1357.039795
4.711885,474.927795,1482.031982,-122.145653,352.805023,1124.769531,-43.424931,307.291107,1379.005371,-229.1241,282.551941,1356.967407
0.481568,471.651581,1469.880005,-122.286865,352.878754,1124.704224,-43.650246,307.923828,1379.016479,-229.184158,282.364502,1356.879761
-3.70604,469.49295,1456.922607,-122.425941,352.9953,1124.651489,-43.625725,308.754669,1379.030396,-229.19841,282.216278,1356.788818
-7.81364,468.378876,1443.732422,-122.517731,353.117981,1124.584717,-44.512604,308.52417,1378.945801,-229.163727,282.100983,1356.699829
-11.779415,468.179565,1430.339478,-122.607773,353.294098,1124.540527,-43.478916,308.624725,1377.762085,-229.09996,282.009766,1356.613892
-15.614399,468.690247,1416.16333,-122.646431,353.496613,1124.476074,-44.070747,308.291748,1378.512085,-229.012955,281.916138,1356.583252
-19.243408,470.10495,1401.453247,-122.854904,353.507111,1124.659424,-44.144333,308.336823,1378.562134,-228.901794,281.793121,1356.567627
-22.775557,472.276886,1386.400024,-122.862015,353.640686,1124.657349,-43.983055,308.964691,1378.296021,-228.778229,281.664948,1356.562622
-25.635782,475.120453,1371.223511,-122.814606,353.748932,1124.661743,-44.135574,308.271545,1378.66687,-228.158966,281.198853,1355.880981
-28.229202,478.593506,1355.832642,-122.713402,353.84137,1124.691772,-44.073372,308.135742,1378.704834,-228.050125,281.045013,1355.855469
-30.413979,482.741119,1340.505615,-122.551689,353.897736,1124.733032,-44.224483,308.245972,1378.956665,-227.945572,280.849152,1355.786499
-32.171085,487.205688,1325.053467,-122.246254,353.753662,1124.693237,-43.419613,307.990387,1378.533203,-227.871628,280.606293,1355.682495
-33.036255,491.776062,1310.640381,-122.200111,353.727203,1125.221191,-44.052113,307.484253,1378.744629,-227.850113,280.31662,1355.530762
-33.253635,496.962067,1296.453979,-121.789116,353.816284,1125.036499,-43.663982,307.308167,1378.737427,-227.903702,280.005859,1355.360352
-33.523594,502.699432,1282.934204,-121.047966,353.66394,1125.084351,-44.026913,306.691711,1378.843994,-228.034988,279.643585,1355.172363
-33.362919,508.61908,1270.011963,-120.64164,353.447357,1125.349854,-44.40107,305.851593,1378.44751,-228.228394,279.235107,1354.953125
-32.771866,515.226929,1257.86731,-120.110786,353.25705,1125.410889,-44.474297,305.428009,1378.433838,-228.426895,278.81012,1354.746826
-31.736221,522.249878,1246.357666,-119.836853,353.031342,1125.687134,-44.477333,304.686798,1377.993774,-228.602402,278.394073,1354.563843
-30.176655,530.841919,1236.187744,-119.357109,352.779785,1125.816406,-44.635956,304.182617,1378.10498,-228.774002,277.95285,1354.392578
-28.235495,539.140991,1226.023926,-118.674194,352.455444,1125.796021,-45.205849,303.885437,1378.588867,-228.924484,277.525146,1354.272095
-26.212719,548.038208,1216.797729,-118.026833,352.145782,1125.746338,-45.561604,303.025482,1378.304932,-229.062469,277.096039,1354.205078
-24.006674,556.70575,1208.058716,-117.565147,352.035095,1125.797363,-45.401577,302.436615,1378.294678,-229.172623,276.674133,1354.178345
-22.092154,565.777832,1200.286377,-117.027603,351.92334,1125.787842,-45.514118,301.945099,1378.725708,-229.283752,276.274261,1354.19104
-19.845062,575.161743,1193.496704,-116.48777,351.74176,1125.870361,-45.861149,300.991699,1378.836426,-229.436554,275.860718,1354.288452
-17.323565,584.636719,1187.544067,-116.030029,351.622803,1125.852051,-45.906784,300.331268,1379.046753,-229.554276,275.487488,1354.374268
-14.472406,594.087952,1182.608032,-115.581818,351.513947,1125.927612,-46.184006,299.521759,1379.276123,-229.655945,275.10321,1354.470337
-11.373909,604.70636,1179.695679,-115.159256,351.414551,1125.959717,-45.63018,299.375946,1379.75647,-229.778824,274.731934,1354.618896
-7.606713,615.029053,1177.019897,-114.800529,351.332153,1126.003906,-45.737099,298.696533,1380.001465,-229.895599,274.311188,1354.764038
-3.76909,625.215027,1175.248535,-114.472221,351.269562,1126.046509,-46.004013,298.221985,1380.49707,-229.995438,273.954529,1354.915527
0.266238,635.783508,1174.641235,-114.173279,351.203705,1126.091675,-46.232586,297.672211,1380.845337,-230.100906,273.592621,1355.093384
4.310076,646.553101,1175.301392,-113.913872,351.158875,1126.138672,-46.375969,297.059204,1381.134766,-230.203201,273.231232,1355.261475
8.338585,656.944519,1176.85498,-113.70916,351.122162,1126.193848,-46.742466,296.013824,1380.774658,-230.303986,272.923615,1355.43689
12.223964,667.513306,1179.83252,-113.569321,351.076752,1126.25415,-46.798157,295.710815,1381.279541,-230.415314,272.620514,1355.615479
16.719679,677.391235,1183.626709,-113.475746,351.03952,1126.312744,-47.017059,295.20401,1381.446777,-230.572647,272.2742,1355.824463
21.097107,687.425415,1188.578003,-113.435516,351.006744,1126.374268,-47.066414,295.197693,1382.162109,-230.756821,271.994934,1356.057495
25.547905,697.413086,1194.714966,-113.440468,350.974945,1126.431885,-47.270153,294.783051,1382.382446,-230.951523,271.755951,1356.280518
30.379396,707.035034,1201.817261,-113.495796,350.956421,1126.487793,-47.358669,294.791046,1382.303833,-231.120316,271.504272,1356.493652
35.225952,716.187805,1209.932983,-113.591133,350.951843,1126.537964,-47.495083,294.485168,1383.2052,-231.305176,271.243744,1356.737793
39.860153,724.766602,1218.813354,-113.733002,350.971527,1126.612915,-47.597469,294.318756,1383.502319,-231.491943,271.007965,1356.950928
44.015224,732.834167,1228.829712,-113.907333,351.00238,1126.695923,-47.718155,294.171417,1383.735229,-231.671967,270.787476,1357.124268
47.297935,740.435791,1240.037964,-114.332504,351.297729,1127.070313,-47.873459,294.039276,1383.971191,-231.863754,270.57373,1357.299438
50.014542,747.032166,1252.002686,-114.609779,351.430573,1127.218628,-48.083588,293.878845,1384.136719,-232.059357,270.378113,1357.490967
52.095127,753.020874,1264.716553,-114.680771,351.032349,1127.053955,-48.460693,293.568451,1384.004028,-232.27002,270.139771,1357.687256
